Id,Id2,Geography,Total
0600000US2711147482,2711147482,"Norwegian Grove township, Otter Tail County, Minnesota",300
0600000US2711148004,2711148004,"Oak Valley township, Otter Tail County, Minnesota",355
0600000US2711148742,2711148742,"Orwell township, Otter Tail County, Minnesota",170
0600000US2711148850,2711148850,"Oscar township, Otter Tail County, Minnesota",207
0600000US2711149210,2711149210,"Ottertail city, Otter Tail County, Minnesota",572
0600000US2711149228,2711149228,"Otter Tail township, Otter Tail County, Minnesota",491
0600000US2711149264,2711149264,"Otto township, Otter Tail County, Minnesota",554
0600000US2711149408,2711149408,"Paddock township, Otter Tail County, Minnesota",346
0600000US2711149732,2711149732,"Parkers Prairie city, Otter Tail County, Minnesota",1011
0600000US2711149750,2711149750,"Parkers Prairie township, Otter Tail County, Minnesota",348
0600000US2711150110,2711150110,"Pelican township, Otter Tail County, Minnesota",625
0600000US2711150164,2711150164,"Pelican Rapids city, Otter Tail County, Minnesota",2464
0600000US2711150470,2711150470,"Perham city, Otter Tail County, Minnesota",2985
0600000US2711150488,2711150488,"Perham township, Otter Tail County, Minnesota",827
0600000US2711151208,2711151208,"Pine Lake township, Otter Tail County, Minnesota",639
0600000US2711154340,2711154340,"Richville city, Otter Tail County, Minnesota",96
0600000US2711156014,2711156014,"Rothsay city, Otter Tail County, Minnesota",219
0600000US2711156320,2711156320,"Rush Lake township, Otter Tail County, Minnesota",970
0600000US2711157382,2711157382,"St. Olaf township, Otter Tail County, Minnesota",352
0600000US2711158864,2711158864,"Scambler township, Otter Tail County, Minnesota",476
0600000US2711162554,2711162554,"Star Lake township, Otter Tail County, Minnesota",415
0600000US2711163688,2711163688,"Sverdrup township, Otter Tail County, Minnesota",621
0600000US2711165218,2711165218,"Tordenskjold township, Otter Tail County, Minnesota",551
0600000US2711165524,2711165524,"Trondhjem township, Otter Tail County, Minnesota",192
0600000US2711165686,2711165686,"Tumuli township, Otter Tail County, Minnesota",449
0600000US2711166172,2711166172,"Underwood city, Otter Tail County, Minnesota",341
0600000US2711166388,2711166388,"Urbank city, Otter Tail County, Minnesota",54
0600000US2711166766,2711166766,"Vergas city, Otter Tail County, Minnesota",331
0600000US2711167216,2711167216,"Vining city, Otter Tail County, Minnesota",78
0600000US2711167504,2711167504,"Wadena city, Otter Tail County, Minnesota",66
0600000US2711169430,2711169430,"Western township, Otter Tail County, Minnesota",129
0600000US2711171644,2711171644,"Woodside township, Otter Tail County, Minnesota",277
0600000US2711306364,2711306364,"Black River township, Pennington County, Minnesota",82
0600000US2711307444,2711307444,"Bray township, Pennington County, Minnesota",64
0600000US2711312304,2711312304,"Cloverleaf township, Pennington County, Minnesota",84
0600000US2711315292,2711315292,"Deer Park township, Pennington County, Minnesota",126
0600000US2711324470,2711324470,"Goodridge city, Pennington County, Minnesota",132
0600000US2711324488,2711324488,"Goodridge township, Pennington County, Minnesota",79
0600000US2711328808,2711328808,"Hickory township, Pennington County, Minnesota",80
0600000US2711329024,2711329024,"Highlanding township, Pennington County, Minnesota",194
0600000US2711333740,2711333740,"Kratka township, Pennington County, Minnesota",131
0600000US2711341156,2711341156,"Mayfield township, Pennington County, Minnesota",51
0600000US2711346510,2711346510,"Norden township, Pennington County, Minnesota",379
0600000US2711346762,2711346762,"North township, Pennington County, Minnesota",708
0600000US2711347590,2711347590,"Numedal township, Pennington County, Minnesota",90
0600000US2711351802,2711351802,"Polk Centre township, Pennington County, Minnesota",87
0600000US2711353746,2711353746,"Reiner township, Pennington County, Minnesota",87
0600000US2711354574,2711354574,"River Falls township, Pennington County, Minnesota",178
0600000US2711355060,2711355060,"Rocksbury township, Pennington County, Minnesota",1211
0600000US2711357022,2711357022,"St. Hilaire city, Pennington County, Minnesota",279
0600000US2711358342,2711358342,"Sanders township, Pennington County, Minnesota",298
0600000US2711360448,2711360448,"Silverton township, Pennington County, Minnesota",187
0600000US2711360898,2711360898,"Smiley township, Pennington County, Minnesota",580
0600000US2711362482,2711362482,"Star township, Pennington County, Minnesota",120
0600000US2711364570,2711364570,"Thief River Falls city, Pennington County, Minnesota",8573
0600000US2711371878,2711371878,"Wyandotte township, Pennington County, Minnesota",130
0600000US2711502188,2711502188,"Arlone township, Pine County, Minnesota",358
0600000US2711502224,2711502224,"Arna township, Pine County, Minnesota",112
0600000US2711502548,2711502548,"Askov city, Pine County, Minnesota",364
0600000US2711503736,2711503736,"Barry township, Pine County, Minnesota",585
0600000US2711505986,2711505986,"Birch Creek township, Pine County, Minnesota",233
0600000US2711507552,2711507552,"Bremen township, Pine County, Minnesota",240
0600000US2711507984,2711507984,"Brook Park city, Pine County, Minnesota",139
0600000US2711508002,2711508002,"Brook Park township, Pine County, Minnesota",522
0600000US2711508290,2711508290,"Bruno city, Pine County, Minnesota",102
0600000US2711508308,2711508308,"Bruno township, Pine County, Minnesota",184
0600000US2711511098,2711511098,"Chengwatana township, Pine County, Minnesota",987
0600000US2711512268,2711512268,"Clover township, Pine County, Minnesota",410
0600000US2711513942,2711513942,"Crosby township, Pine County, Minnesota",93
0600000US2711514680,2711514680,"Danforth township, Pine County, Minnesota",78
0600000US2711515598,2711515598,"Dell Grove township, Pine County, Minnesota",697
0600000US2711515670,2711515670,"Denham city, Pine County, Minnesota",35
0600000US2711521122,2711521122,"Finlayson city, Pine County, Minnesota",315
0600000US2711521140,2711521140,"Finlayson township, Pine County, Minnesota",456
0600000US2711521248,2711521248,"Fleming township, Pine County, Minnesota",141
0600000US2711528574,2711528574,"Henriette city, Pine County, Minnesota",71
0600000US2711529294,2711529294,"Hinckley city, Pine County, Minnesota",1800
0600000US2711529312,2711529312,"Hinckley township, Pine County, Minnesota",806
0600000US2711532912,2711532912,"Kerrick city, Pine County, Minnesota",65
0600000US2711532930,2711532930,"Kerrick township, Pine County, Minnesota",325
0600000US2711532984,2711532984,"Kettle River township, Pine County, Minnesota",504
0600000US2711543486,2711543486,"Mission Creek township, Pine County, Minnesota",635
0600000US2711544764,2711544764,"Munch township, Pine County, Minnesota",302
0600000US2711545484,2711545484,"New Dosey township, Pine County, Minnesota",74
0600000US2711546132,2711546132,"Nickerson township, Pine County, Minnesota",167
0600000US2711546618,2711546618,"Norman township, Pine County, Minnesota",248
0600000US2711548148,2711548148,"Ogema township, Pine County, Minnesota",352
0600000US2711549660,2711549660,"Park township, Pine County, Minnesota",37
0600000US2711549876,2711549876,"Partridge township, Pine County, Minnesota",639
0600000US2711551064,2711551064,"Pine City city, Pine County, Minnesota",3123(r46032)
0600000US2711551082,2711551082,"Pine City township, Pine County, Minnesota",1394
0600000US2711551226,2711551226,"Pine Lake township, Pine County, Minnesota",583
0600000US2711551784,2711551784,"Pokegama township, Pine County, Minnesota",2743(r46036)
0600000US2711554934,2711554934,"Rock Creek city, Pine County, Minnesota",1628
0600000US2711556194,2711556194,"Royalton township, Pine County, Minnesota",1163
0600000US2711556518,2711556518,"Rutledge city, Pine County, Minnesota",229
0600000US2711558396,2711558396,"Sandstone city, Pine County, Minnesota",2849
0600000US2711558414,2711558414,"Sandstone township, Pine County, Minnesota",824
0600000US2711563220,2711563220,"Sturgeon Lake city, Pine County, Minnesota",439
0600000US2711563238,2711563238,"Sturgeon Lake township, Pine County, Minnesota",508
0600000US2711570492,2711570492,"Willow River city, Pine County, Minnesota",415
0600000US2711570528,2711570528,"Wilma township, Pine County, Minnesota",65
0600000US2711570780,2711570780,"Windemere township, Pine County, Minnesota",1711
0600000US2711700298,2711700298,"Aetna township, Pipestone County, Minnesota",194
0600000US2711701216,2711701216,"Altona township, Pipestone County, Minnesota",153
0600000US2711708650,2711708650,"Burke township, Pipestone County, Minnesota",209
0600000US2711718062,2711718062,"Eden township, Pipestone County, Minnesota",278
0600000US2711718152,2711718152,"Edgerton city, Pipestone County, Minnesota",1189
0600000US2711718908,2711718908,"Elmer township, Pipestone County, Minnesota",231
0600000US2711722130,2711722130,"Fountain Prairie township, Pipestone County, Minnesota",188
0600000US2711725208,2711725208,"Grange township, Pipestone County, Minnesota",203
0600000US2711725478,2711725478,"Gray township, Pipestone County, Minnesota",225
0600000US2711727566,2711727566,"Hatfield city, Pipestone County, Minnesota",54
0600000US2711729618,2711729618,"Holland city, Pipestone County, Minnesota",187
0600000US2711730806,2711730806,"Ihlen city, Pipestone County, Minnesota",63
0600000US2711731760,2711731760,"Jasper city, Pipestone County, Minnesota",573
0600000US2711748832,2711748832,"Osborne township, Pipestone County, Minnesota",286
0600000US2711751388,2711751388,"Pipestone city, Pipestone County, Minnesota",4317
0600000US2711754916,2711754916,"Rock township, Pipestone County, Minnesota",182
0600000US2711756482,2711756482,"Ruthton city, Pipestone County, Minnesota",241
0600000US2711763886,2711763886,"Sweet township, Pipestone County, Minnesota",324
0600000US2711765542,2711765542,"Trosky city, Pipestone County, Minnesota",86
0600000US2711765614,2711765614,"Troy township, Pipestone County, Minnesota",289
0600000US2711771680,2711771680,"Woodstock city, Pipestone County, Minnesota",124
0600000US2711901504,2711901504,"Andover township, Polk County, Minnesota",119
0600000US2711901648,2711901648,"Angus township, Polk County, Minnesota",76
0600000US2711903142,2711903142,"Badger township, Polk County, Minnesota",117
0600000US2711904726,2711904726,"Belgium township, Polk County, Minnesota",81
0600000US2711905014,2711905014,"Beltrami city, Polk County, Minnesota",107
0600000US2711907390,2711907390,"Brandsvold township, Polk County, Minnesota",245
0600000US2711907408,2711907408,"Brandt township, Polk County, Minnesota",50
0600000US2711907768,2711907768,"Brislet township, Polk County, Minnesota",53
0600000US2711909118,2711909118,"Bygland township, Polk County, Minnesota",272
0600000US2711911224,2711911224,"Chester township, Polk County, Minnesota",75
0600000US2711911962,2711911962,"Climax city, Polk County, Minnesota",267
0600000US2711912682,2711912682,"Columbia township, Polk County, Minnesota",470
0600000US2711913870,2711913870,"Crookston city, Polk County, Minnesota",7891
0600000US2711913888,2711913888,"Crookston township, Polk County, Minnesota",413
0600000US2711917612,2711917612,"East Grand Forks city, Polk County, Minnesota",8601
0600000US2711918080,2711918080,"Eden township, Polk County, Minnesota",168
0600000US2711919700,2711919700,"Erskine city, Polk County, Minnesota",503
0600000US2711919790,2711919790,"Esther township, Polk County, Minnesota",165
0600000US2711919862,2711919862,"Euclid township, Polk County, Minnesota",151
0600000US2711920204,2711920204,"Fairfax township, Polk County, Minnesota",198
0600000US2711920510,2711920510,"Fanny township, Polk County, Minnesota",103
0600000US2711920564,2711920564,"Farley township, Polk County, Minnesota",45
0600000US2711920978,2711920978,"Fertile city, Polk County, Minnesota",842
0600000US2711921158,2711921158,"Fisher city, Polk County, Minnesota",435
0600000US2711921176,2711921176,"Fisher township, Polk County, Minnesota",200
0600000US2711921986,2711921986,"Fosston city, Polk County, Minnesota",1527
0600000US2711923066,2711923066,"Garden township, Polk County, Minnesota",212
0600000US2711923156,2711923156,"Garfield township, Polk County, Minnesota",461
0600000US2711923480,2711923480,"Gentilly township, Polk County, Minnesota",280
0600000US2711924254,2711924254,"Godfrey township, Polk County, Minnesota",313
0600000US2711924938,2711924938,"Grand Forks township, Polk County, Minnesota",179
0600000US2711926190,2711926190,"Grove Park-Tilden township, Polk County, Minnesota",282
0600000US2711926270,2711926270,"Gully city, Polk County, Minnesota",66
0600000US2711926288,2711926288,"Gully township, Polk County, Minnesota",136
0600000US2711926810,2711926810,"Hammond township, Polk County, Minnesota",44
0600000US2711928358,2711928358,"Helgeland township, Polk County, Minnesota",54
0600000US2711928844,2711928844,"Higdem township, Polk County, Minnesota",84
0600000US2711929186,2711929186,"Hill River township, Polk County, Minnesota",157
0600000US2711930356,2711930356,"Hubbard township, Polk County, Minnesota",75
0600000US2711930590,2711930590,"Huntsville township, Polk County, Minnesota",464
0600000US2711932030,2711932030,"Johnson township, Polk County, Minnesota",51
0600000US2711932948,2711932948,"Kertsonville township, Polk County, Minnesota",94
0600000US2711933002,2711933002,"Keystone township, Polk County, Minnesota",91
0600000US2711933254,2711933254,"King township, Polk County, Minnesota",219
0600000US2711933614,2711933614,"Knute township, Polk County, Minnesota",519
