Id,Id2,Geography,pop2016,Margin of Error; Total
0600000US2715105212,2715105212,"Benson city, Swift County, Minnesota",3130,25
0600000US2715105230,2715105230,"Benson township, Swift County, Minnesota",298,44
0600000US2715109532,2715109532,"Camp Lake township, Swift County, Minnesota",145,23
0600000US2715110216,2715110216,"Cashel township, Swift County, Minnesota",125,36
0600000US2715112124,2715112124,"Clontarf city, Swift County, Minnesota",136,28
0600000US2715112142,2715112142,"Clontarf township, Swift County, Minnesota",83,30
0600000US2715114734,2715114734,"Danvers city, Swift County, Minnesota",141,42
0600000US2715115418,2715115418,"De Graff city, Swift County, Minnesota",168,52
0600000US2715116444,2715116444,"Dublin township, Swift County, Minnesota",129,33
0600000US2715118206,2715118206,"Edison township, Swift County, Minnesota",95,29
0600000US2715120258,2715120258,"Fairfield township, Swift County, Minnesota",98,23
0600000US2715127854,2715127854,"Hayes township, Swift County, Minnesota",199,36
0600000US2715128160,2715128160,"Hegbert township, Swift County, Minnesota",107,29
0600000US2715129672,2715129672,"Holloway city, Swift County, Minnesota",101,31
0600000US2715132876,2715132876,"Kerkhoven city, Swift County, Minnesota",761,112
0600000US2715132894,2715132894,"Kerkhoven township, Swift County, Minnesota",218,43
0600000US2715133092,2715133092,"Kildare township, Swift County, Minnesota",124,33
0600000US2715140904,2715140904,"Marysland township, Swift County, Minnesota",104,29
0600000US2715144674,2715144674,"Moyer township, Swift County, Minnesota",72,31
0600000US2715144818,2715144818,"Murdock city, Swift County, Minnesota",308,73
0600000US2715150920,2715150920,"Pillsbury township, Swift County, Minnesota",280,62
0600000US2715159818,2715159818,"Shible township, Swift County, Minnesota",118,33
0600000US2715160592,2715160592,"Six Mile Grove township, Swift County, Minnesota",136,26
0600000US2715163904,2715163904,"Swenoda township, Swift County, Minnesota",133,34
0600000US2715164228,2715164228,"Tara township, Swift County, Minnesota",100,40
0600000US2715165236,2715165236,"Torning township, Swift County, Minnesota",374,53
0600000US2715169214,2715169214,"West Bank township, Swift County, Minnesota",121,21
0600000US2715303790,2715303790,"Bartlett township, Todd County, Minnesota",473,117
0600000US2715305482,2715305482,"Bertha city, Todd County, Minnesota",539,86
0600000US2715305500,2715305500,"Bertha township, Todd County, Minnesota",432,61
0600000US2715306022,2715306022,"Birchdale township, Todd County, Minnesota",764,68
0600000US2715308110,2715308110,"Browerville city, Todd County, Minnesota",788,96
0600000US2715308272,2715308272,"Bruce township, Todd County, Minnesota",540,96
0600000US2715308668,2715308668,"Burleene township, Todd County, Minnesota",349,54
0600000US2715308722,2715308722,"Burnhamville township, Todd County, Minnesota",682,79
0600000US2715308902,2715308902,"Burtrum city, Todd County, Minnesota",121,40
0600000US2715311602,2715311602,"Clarissa city, Todd County, Minnesota",793,111
0600000US2715317342,2715317342,"Eagle Bend city, Todd County, Minnesota",479,80
0600000US2715317450,2715317450,"Eagle Valley township, Todd County, Minnesota",386,71
0600000US2715320708,2715320708,"Fawn Lake township, Todd County, Minnesota",494,90
0600000US2715323552,2715323552,"Germania township, Todd County, Minnesota",516,83
0600000US2715324578,2715324578,"Gordon township, Todd County, Minnesota",723,111
0600000US2715326000,2715326000,"Grey Eagle city, Todd County, Minnesota",387,70
0600000US2715326018,2715326018,"Grey Eagle township, Todd County, Minnesota",521,64
0600000US2715327368,2715327368,"Hartford township, Todd County, Minnesota",692,90
0600000US2715328754,2715328754,"Hewitt city, Todd County, Minnesota",232,55
0600000US2715331130,2715331130,"Iona township, Todd County, Minnesota",585,172
0600000US2715332408,2715332408,"Kandota township, Todd County, Minnesota",742,71
0600000US2715336674,2715336674,"Leslie township, Todd County, Minnesota",554,74
0600000US2715337538,2715337538,"Little Elk township, Todd County, Minnesota",223,39
0600000US2715337718,2715337718,"Little Sauk township, Todd County, Minnesota",819,120
0600000US2715338060,2715338060,"Long Prairie city, Todd County, Minnesota",3371,18
0600000US2715338078,2715338078,"Long Prairie township, Todd County, Minnesota",864,124
0600000US2715344062,2715344062,"Moran township, Todd County, Minnesota",503,78
0600000US2715348796,2715348796,"Osakis city, Todd County, Minnesota",149,36
0600000US2715353926,2715353926,"Reynolds township, Todd County, Minnesota",634,124
0600000US2715356122,2715356122,"Round Prairie township, Todd County, Minnesota",697,111
0600000US2715362446,2715362446,"Staples city, Todd County, Minnesota",2028,235
0600000US2715362464,2715362464,"Staples township, Todd County, Minnesota",576,97
0600000US2715363058,2715363058,"Stowe Prairie township, Todd County, Minnesota",399,48
0600000US2715363778,2715363778,"Swanville city, Todd County, Minnesota",3,4
0600000US2715365740,2715365740,"Turtle Creek township, Todd County, Minnesota",267,45
0600000US2715367162,2715367162,"Villard township, Todd County, Minnesota",681,112
0600000US2715368098,2715368098,"Ward township, Todd County, Minnesota",487,57
0600000US2715369736,2715369736,"West Union city, Todd County, Minnesota",128,65
0600000US2715369754,2715369754,"West Union township, Todd County, Minnesota",269,60
0600000US2715371932,2715371932,"Wykeham township, Todd County, Minnesota",445,109
0600000US2715502314,2715502314,"Arthur township, Traverse County, Minnesota",68,29
0600000US2715508200,2715508200,"Browns Valley city, Traverse County, Minnesota",499,82
0600000US2715511944,2715511944,"Clifton township, Traverse County, Minnesota",62,44
0600000US2715513762,2715513762,"Croke township, Traverse County, Minnesota",98,35
0600000US2715516012,2715516012,"Dollymount township, Traverse County, Minnesota",37,18
0600000US2715517090,2715517090,"Dumont city, Traverse County, Minnesota",107,39
0600000US2715521554,2715521554,"Folsom township, Traverse County, Minnesota",77,26
0600000US2715535126,2715535126,"Lake Valley township, Traverse County, Minnesota",184,36
0600000US2715536512,2715536512,"Leonardsville township, Traverse County, Minnesota",121,34
0600000US2715543684,2715543684,"Monson township, Traverse County, Minnesota",111,58
0600000US2715549858,2715549858,"Parnell township, Traverse County, Minnesota",31,12
0600000US2715553548,2715553548,"Redpath township, Traverse County, Minnesota",42,24
0600000US2715564246,2715564246,"Tara township, Traverse County, Minnesota",134,60
0600000US2715564300,2715564300,"Taylor township, Traverse County, Minnesota",63,23
0600000US2715564948,2715564948,"Tintah city, Traverse County, Minnesota",47,22
0600000US2715564966,2715564966,"Tintah township, Traverse County, Minnesota",24,12
0600000US2715567828,2715567828,"Walls township, Traverse County, Minnesota",45,24
0600000US2715569844,2715569844,"Wheaton city, Traverse County, Minnesota",1588,97
0600000US2715570834,2715570834,"Windsor township, Traverse County, Minnesota",59,37
0600000US2715704798,2715704798,"Bellechester city, Wabasha County, Minnesota",41,19
0600000US2715711242,2715711242,"Chester township, Wabasha County, Minnesota",416,60
0600000US2715718530,2715718530,"Elgin city, Wabasha County, Minnesota",1213,133
0600000US2715718548,2715718548,"Elgin township, Wabasha County, Minnesota",711,86
0600000US2715723786,2715723786,"Gillford township, Wabasha County, Minnesota",564,87
0600000US2715723894,2715723894,"Glasgow township, Wabasha County, Minnesota",169,31
0600000US2715725640,2715725640,"Greenfield township, Wabasha County, Minnesota",1382,117
0600000US2715726828,2715726828,"Hammond city, Wabasha County, Minnesota",67,30
0600000US2715728952,2715728952,"Highland township, Wabasha County, Minnesota",432,61
0600000US2715730680,2715730680,"Hyde Park township, Wabasha County, Minnesota",264,68
0600000US2715732642,2715732642,"Kellogg city, Wabasha County, Minnesota",419,72
0600000US2715734028,2715734028,"Lake township, Wabasha County, Minnesota",500,73
0600000US2715734172,2715734172,"Lake City city, Wabasha County, Minnesota",4240,22
0600000US2715741282,2715741282,"Mazeppa city, Wabasha County, Minnesota",862,115
0600000US2715741300,2715741300,"Mazeppa township, Wabasha County, Minnesota",736,98
0600000US2715742290,2715742290,"Millville city, Wabasha County, Minnesota",159,41
0600000US2715743036,2715743036,"Minneiska city, Wabasha County, Minnesota",60,15
0600000US2715743054,2715743054,"Minneiska township, Wabasha County, Minnesota",137,30
0600000US2715744620,2715744620,"Mount Pleasant township, Wabasha County, Minnesota",424,44
0600000US2715748022,2715748022,"Oakwood township, Wabasha County, Minnesota",356,56
0600000US2715750362,2715750362,"Pepin township, Wabasha County, Minnesota",345,53
0600000US2715751424,2715751424,"Plainview city, Wabasha County, Minnesota",3267,19
0600000US2715751442,2715751442,"Plainview township, Wabasha County, Minnesota",506,99
0600000US2715767378,2715767378,"Wabasha city, Wabasha County, Minnesota",2596,178
0600000US2715768638,2715768638,"Watopa township, Wabasha County, Minnesota",213,38
0600000US2715769178,2715769178,"West Albany township, Wabasha County, Minnesota",346,51
0600000US2715772292,2715772292,"Zumbro township, Wabasha County, Minnesota",703,91
0600000US2715772310,2715772310,"Zumbro Falls city, Wabasha County, Minnesota",199,57
0600000US2715900892,2715900892,"Aldrich city, Wadena County, Minnesota",54,20
0600000US2715900910,2715900910,"Aldrich township, Wadena County, Minnesota",466,91
0600000US2715906670,2715906670,"Blueberry township, Wadena County, Minnesota",838,94
0600000US2715908542,2715908542,"Bullard township, Wadena County, Minnesota",164,37
0600000US2715930536,2715930536,"Huntersville township, Wadena County, Minnesota",87,28
0600000US2715936026,2715936026,"Leaf River township, Wadena County, Minnesota",566,132
0600000US2715938852,2715938852,"Lyons township, Wadena County, Minnesota",190,44
0600000US2715941336,2715941336,"Meadow township, Wadena County, Minnesota",215,44
0600000US2715941660,2715941660,"Menahga city, Wadena County, Minnesota",1287,165
0600000US2715946294,2715946294,"Nimrod city, Wadena County, Minnesota",98,40
0600000US2715946978,2715946978,"North Germany township, Wadena County, Minnesota",251,50
0600000US2715948688,2715948688,"Orton township, Wadena County, Minnesota",171,44
0600000US2715953422,2715953422,"Red Eye township, Wadena County, Minnesota",436,68
0600000US2715955150,2715955150,"Rockwood township, Wadena County, Minnesota",376,67
0600000US2715959152,2715959152,"Sebeka city, Wadena County, Minnesota",664,95
0600000US2715959530,2715959530,"Shell River township, Wadena County, Minnesota",257,49
0600000US2715962446,2715962446,"Staples city, Wadena County, Minnesota",940,311
0600000US2715964624,2715964624,"Thomastown township, Wadena County, Minnesota",749,95
0600000US2715966874,2715966874,"Verndale city, Wadena County, Minnesota",620,82
0600000US2715967504,2715967504,"Wadena city, Wadena County, Minnesota",4042,32
0600000US2715967522,2715967522,"Wadena township, Wadena County, Minnesota",856,165
0600000US2715970906,2715970906,"Wing River township, Wadena County, Minnesota",428,69
0600000US2716101198,2716101198,"Alton township, Waseca County, Minnesota",389,56
0600000US2716106562,2716106562,"Blooming Grove township, Waseca County, Minnesota",393,41
0600000US2716109172,2716109172,"Byron township, Waseca County, Minnesota",201,41
0600000US2716119160,2716119160,"Elysian city, Waseca County, Minnesota",6,11
0600000US2716122598,2716122598,"Freedom township, Waseca County, Minnesota",333,49
0600000US2716131166,2716131166,"Iosco township, Waseca County, Minnesota",447,74
0600000US2716131706,2716131706,"Janesville city, Waseca County, Minnesota",2674,176
0600000US2716131724,2716131724,"Janesville township, Waseca County, Minnesota",489,78
0600000US2716145862,2716145862,"New Richland city, Waseca County, Minnesota",1195,154
0600000US2716145880,2716145880,"New Richland township, Waseca County, Minnesota",424,73
0600000US2716149084,2716149084,"Otisco township, Waseca County, Minnesota",458,77
0600000US2716157274,2716157274,"St. Mary township, Waseca County, Minnesota",388,48
0600000US2716167324,2716167324,"Vivian township, Waseca County, Minnesota",234,53
0600000US2716167756,2716167756,"Waldorf city, Waseca County, Minnesota",198,53
0600000US2716168296,2716168296,"Waseca city, Waseca County, Minnesota",9267,23
0600000US2716170744,2716170744,"Wilton township, Waseca County, Minnesota",393,86
0600000US2716171698,2716171698,"Woodville township, Waseca County, Minnesota",1545,190
0600000US2716300316,2716300316,"Afton city, Washington County, Minnesota",2951,20
0600000US2716304114,2716304114,"Bayport city, Washington County, Minnesota",3604,21
0600000US2716304132,2716304132,"Baytown township, Washington County, Minnesota",1771,190
0600000US2716306058,2716306058,"Birchwood Village city, Washington County, Minnesota",871,99
0600000US2716313456,2716313456,"Cottage Grove city, Washington County, Minnesota",35632,35
0600000US2716315616,2716315616,"Dellwood city, Washington County, Minnesota",1206,83
0600000US2716315688,2716315688,"Denmark township, Washington County, Minnesota",1761,159
0600000US2716321770,2716321770,"Forest Lake city, Washington County, Minnesota",19208,23
0600000US2716325334,2716325334,"Grant city, Washington County, Minnesota",4134,18
0600000US2716325982,2716325982,"Grey Cloud Island township, Washington County, Minnesota",266,44
0600000US2716327530,2716327530,"Hastings city, Washington County, Minnesota",0,9
0600000US2716330392,2716330392,"Hugo city, Washington County, Minnesota",14223,31
0600000US2716334244,2716334244,"Lake Elmo city, Washington County, Minnesota",8445,27
0600000US2716334622,2716334622,"Lakeland city, Washington County, Minnesota",1847,131
0600000US2716334658,2716334658,"Lakeland Shores city, Washington County, Minnesota",329,43
0600000US2716334865,2716334865,"Lake St. Croix Beach city, Washington County, Minnesota",1071,114
0600000US2716335414,2716335414,"Landfall city, Washington County, Minnesota",793,196
